"","family",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","as_of","start_date","end_date"
"992","DELI",3,"RANDOMFOREST","prediction",2017-11-15,-21.0780408457701,-65.1101385178595,22.9540568263193,2024-05-22,2015-01-01,2017-08-15
"993","DELI",3,"RANDOMFOREST","prediction",2017-11-16,-26.151114510363,-70.1832121824524,17.8809831617264,2024-05-22,2015-01-01,2017-08-15
"994","DELI",3,"RANDOMFOREST","prediction",2017-11-17,-25.5511348685735,-69.5832325406629,18.4809628035159,2024-05-22,2015-01-01,2017-08-15
"995","DELI",3,"RANDOMFOREST","prediction",2017-11-18,-20.3673680137068,-64.3994656857962,23.6647296583826,2024-05-22,2015-01-01,2017-08-15
"996","DELI",3,"RANDOMFOREST","prediction",2017-11-19,-54.8179771125069,-98.8500747845962,-10.7858794404175,2024-05-22,2015-01-01,2017-08-15
"997","DELI",3,"RANDOMFOREST","prediction",2017-11-20,-18.9985484620964,-63.0306461341857,25.033549209993,2024-05-22,2015-01-01,2017-08-15
"998","DELI",3,"RANDOMFOREST","prediction",2017-11-21,-20.6633246827034,-64.6954223547928,23.368772989386,2024-05-22,2015-01-01,2017-08-15
"999","DELI",3,"RANDOMFOREST","prediction",2017-11-22,-21.0780408457701,-65.1101385178595,22.9540568263193,2024-05-22,2015-01-01,2017-08-15
"1000","DELI",3,"RANDOMFOREST","prediction",2017-11-23,-26.151114510363,-70.1832121824524,17.8809831617264,2024-05-22,2015-01-01,2017-08-15
"1001","EGGS",3,"RANDOMFOREST","prediction",2017-08-16,-10.1341059336824,-44.1243575626288,23.8561456952641,2024-05-22,2015-01-01,2017-08-15
"1002","EGGS",3,"RANDOMFOREST","prediction",2017-08-17,-14.772272600349,-48.7625242292955,19.2179790285974,2024-05-22,2015-01-01,2017-08-15
"1003","EGGS",3,"RANDOMFOREST","prediction",2017-08-18,-10.7041059336824,-44.6943575626288,23.2861456952641,2024-05-22,2015-01-01,2017-08-15
"1004","EGGS",3,"RANDOMFOREST","prediction",2017-08-19,-5.61344136125653,-39.603692990203,28.3768102676899,2024-05-22,2015-01-01,2017-08-15
"1005","EGGS",3,"RANDOMFOREST","prediction",2017-08-20,-51.237741361257,-85.2279929902034,-17.2474897323105,2024-05-22,2015-01-01,2017-08-15
"1006","EGGS",3,"RANDOMFOREST","prediction",2017-08-21,-13.0252059336824,-47.0154575626288,20.9650456952641,2024-05-22,2015-01-01,2017-08-15
"1007","EGGS",3,"RANDOMFOREST","prediction",2017-08-22,-10.5010392670157,-44.4912908959621,23.4892123619307,2024-05-22,2015-01-01,2017-08-15
"1008","EGGS",3,"RANDOMFOREST","prediction",2017-08-23,-10.1341059336824,-44.1243575626288,23.8561456952641,2024-05-22,2015-01-01,2017-08-15
"1009","EGGS",3,"RANDOMFOREST","prediction",2017-08-24,-14.772272600349,-48.7625242292955,19.2179790285974,2024-05-22,2015-01-01,2017-08-15
"1010","EGGS",3,"RANDOMFOREST","prediction",2017-08-25,-10.7041059336824,-44.6943575626288,23.2861456952641,2024-05-22,2015-01-01,2017-08-15
"1011","EGGS",3,"RANDOMFOREST","prediction",2017-08-26,-5.61344136125653,-39.603692990203,28.3768102676899,2024-05-22,2015-01-01,2017-08-15
"1012","EGGS",3,"RANDOMFOREST","prediction",2017-08-27,-51.237741361257,-85.2279929902034,-17.2474897323105,2024-05-22,2015-01-01,2017-08-15
"1013","EGGS",3,"RANDOMFOREST","prediction",2017-08-28,-13.0252059336824,-47.0154575626288,20.9650456952641,2024-05-22,2015-01-01,2017-08-15
"1014","EGGS",3,"RANDOMFOREST","prediction",2017-08-29,-10.5010392670157,-44.4912908959621,23.4892123619307,2024-05-22,2015-01-01,2017-08-15
"1015","EGGS",3,"RANDOMFOREST","prediction",2017-08-30,-10.1341059336824,-44.1243575626288,23.8561456952641,2024-05-22,2015-01-01,2017-08-15
"1016","EGGS",3,"RANDOMFOREST","prediction",2017-08-31,-14.772272600349,-48.7625242292955,19.2179790285974,2024-05-22,2015-01-01,2017-08-15
"1017","EGGS",3,"RANDOMFOREST","prediction",2017-09-01,-10.7087059336824,-44.6989575626288,23.2815456952641,2024-05-22,2015-01-01,2017-08-15
"1018","EGGS",3,"RANDOMFOREST","prediction",2017-09-02,-5.17464136125653,-39.164892990203,28.8156102676899,2024-05-22,2015-01-01,2017-08-15
"1019","EGGS",3,"RANDOMFOREST","prediction",2017-09-03,-50.9959746945903,-84.9862263235367,-17.0057230656438,2024-05-22,2015-01-01,2017-08-15
"1020","EGGS",3,"RANDOMFOREST","prediction",2017-09-04,-12.9874392670157,-46.9776908959621,21.0028123619307,2024-05-22,2015-01-01,2017-08-15
"1021","EGGS",3,"RANDOMFOREST","prediction",2017-09-05,-10.5459392670157,-44.5361908959621,23.4443123619307,2024-05-22,2015-01-01,2017-08-15
"1022","EGGS",3,"RANDOMFOREST","prediction",2017-09-06,-10.1240059336824,-44.1142575626288,23.8662456952641,2024-05-22,2015-01-01,2017-08-15
"1023","EGGS",3,"RANDOMFOREST","prediction",2017-09-07,-14.8124392670157,-48.8026908959621,19.1778123619307,2024-05-22,2015-01-01,2017-08-15
"1024","EGGS",3,"RANDOMFOREST","prediction",2017-09-08,-10.7087059336824,-44.6989575626288,23.2815456952641,2024-05-22,2015-01-01,2017-08-15
"1025","EGGS",3,"RANDOMFOREST","prediction",2017-09-09,-5.17464136125653,-39.164892990203,28.8156102676899,2024-05-22,2015-01-01,2017-08-15
"1026","EGGS",3,"RANDOMFOREST","prediction",2017-09-10,-50.9959746945903,-84.9862263235367,-17.0057230656438,2024-05-22,2015-01-01,2017-08-15
"1027","EGGS",3,"RANDOMFOREST","prediction",2017-09-11,-12.9874392670157,-46.9776908959621,21.0028123619307,2024-05-22,2015-01-01,2017-08-15
"1028","EGGS",3,"RANDOMFOREST","prediction",2017-09-12,-10.5459392670157,-44.5361908959621,23.4443123619307,2024-05-22,2015-01-01,2017-08-15
"1029","EGGS",3,"RANDOMFOREST","prediction",2017-09-13,-10.1240059336824,-44.1142575626288,23.8662456952641,2024-05-22,2015-01-01,2017-08-15
"1030","EGGS",3,"RANDOMFOREST","prediction",2017-09-14,-14.8124392670157,-48.8026908959621,19.1778123619307,2024-05-22,2015-01-01,2017-08-15
"1031","EGGS",3,"RANDOMFOREST","prediction",2017-09-15,-10.7087059336824,-44.6989575626288,23.2815456952641,2024-05-22,2015-01-01,2017-08-15
"1032","EGGS",3,"RANDOMFOREST","prediction",2017-09-16,-5.17464136125653,-39.164892990203,28.8156102676899,2024-05-22,2015-01-01,2017-08-15
"1033","EGGS",3,"RANDOMFOREST","prediction",2017-09-17,-50.9959746945903,-84.9862263235367,-17.0057230656438,2024-05-22,2015-01-01,2017-08-15
"1034","EGGS",3,"RANDOMFOREST","prediction",2017-09-18,-12.9874392670157,-46.9776908959621,21.0028123619307,2024-05-22,2015-01-01,2017-08-15
"1035","EGGS",3,"RANDOMFOREST","prediction",2017-09-19,-10.5459392670157,-44.5361908959621,23.4443123619307,2024-05-22,2015-01-01,2017-08-15
"1036","EGGS",3,"RANDOMFOREST","prediction",2017-09-20,-10.1240059336824,-44.1142575626288,23.8662456952641,2024-05-22,2015-01-01,2017-08-15
"1037","EGGS",3,"RANDOMFOREST","prediction",2017-09-21,-14.8124392670157,-48.8026908959621,19.1778123619307,2024-05-22,2015-01-01,2017-08-15
"1038","EGGS",3,"RANDOMFOREST","prediction",2017-09-22,-10.7087059336824,-44.6989575626288,23.2815456952641,2024-05-22,2015-01-01,2017-08-15
"1039","EGGS",3,"RANDOMFOREST","prediction",2017-09-23,-5.17464136125653,-39.164892990203,28.8156102676899,2024-05-22,2015-01-01,2017-08-15
"1040","EGGS",3,"RANDOMFOREST","prediction",2017-09-24,-50.9959746945903,-84.9862263235367,-17.0057230656438,2024-05-22,2015-01-01,2017-08-15
"1041","EGGS",3,"RANDOMFOREST","prediction",2017-09-25,-12.9874392670157,-46.9776908959621,21.0028123619307,2024-05-22,2015-01-01,2017-08-15
"1042","EGGS",3,"RANDOMFOREST","prediction",2017-09-26,-10.5459392670157,-44.5361908959621,23.4443123619307,2024-05-22,2015-01-01,2017-08-15
"1043","EGGS",3,"RANDOMFOREST","prediction",2017-09-27,-10.1240059336824,-44.1142575626288,23.8662456952641,2024-05-22,2015-01-01,2017-08-15
"1044","EGGS",3,"RANDOMFOREST","prediction",2017-09-28,-14.8124392670157,-48.8026908959621,19.1778123619307,2024-05-22,2015-01-01,2017-08-15
"1045","EGGS",3,"RANDOMFOREST","prediction",2017-09-29,-10.7087059336824,-44.6989575626288,23.2815456952641,2024-05-22,2015-01-01,2017-08-15
"1046","EGGS",3,"RANDOMFOREST","prediction",2017-09-30,-5.17464136125653,-39.164892990203,28.8156102676899,2024-05-22,2015-01-01,2017-08-15
"1047","EGGS",3,"RANDOMFOREST","prediction",2017-10-01,-50.8124080279236,-84.8026596568701,-16.8221563989772,2024-05-22,2015-01-01,2017-08-15
"1048","EGGS",3,"RANDOMFOREST","prediction",2017-10-02,-12.864572600349,-46.8548242292955,21.1256790285974,2024-05-22,2015-01-01,2017-08-15
"1049","EGGS",3,"RANDOMFOREST","prediction",2017-10-03,-10.450672600349,-44.4409242292955,23.5395790285974,2024-05-22,2015-01-01,2017-08-15
"1050","EGGS",3,"RANDOMFOREST","prediction",2017-10-04,-10.0848059336824,-44.0750575626288,23.9054456952641,2024-05-22,2015-01-01,2017-08-15
"1051","EGGS",3,"RANDOMFOREST","prediction",2017-10-05,-14.7704392670157,-48.7606908959621,19.2198123619307,2024-05-22,2015-01-01,2017-08-15
"1052","EGGS",3,"RANDOMFOREST","prediction",2017-10-06,-10.6755392670157,-44.6657908959621,23.3147123619307,2024-05-22,2015-01-01,2017-08-15
"1053","EGGS",3,"RANDOMFOREST","prediction",2017-10-07,-5.2095080279232,-39.1997596568696,28.7807436010232,2024-05-22,2015-01-01,2017-08-15
"1054","EGGS",3,"RANDOMFOREST","prediction",2017-10-08,-50.8124080279236,-84.8026596568701,-16.8221563989772,2024-05-22,2015-01-01,2017-08-15
"1055","EGGS",3,"RANDOMFOREST","prediction",2017-10-09,-12.864572600349,-46.8548242292955,21.1256790285974,2024-05-22,2015-01-01,2017-08-15
"1056","EGGS",3,"RANDOMFOREST","prediction",2017-10-10,-10.450672600349,-44.4409242292955,23.5395790285974,2024-05-22,2015-01-01,2017-08-15
"1057","EGGS",3,"RANDOMFOREST","prediction",2017-10-11,-10.0848059336824,-44.0750575626288,23.9054456952641,2024-05-22,2015-01-01,2017-08-15
"1058","EGGS",3,"RANDOMFOREST","prediction",2017-10-12,-14.7704392670157,-48.7606908959621,19.2198123619307,2024-05-22,2015-01-01,2017-08-15
"1059","EGGS",3,"RANDOMFOREST","prediction",2017-10-13,-10.6755392670157,-44.6657908959621,23.3147123619307,2024-05-22,2015-01-01,2017-08-15
"1060","EGGS",3,"RANDOMFOREST","prediction",2017-10-14,-5.2095080279232,-39.1997596568696,28.7807436010232,2024-05-22,2015-01-01,2017-08-15
"1061","EGGS",3,"RANDOMFOREST","prediction",2017-10-15,-50.8124080279236,-84.8026596568701,-16.8221563989772,2024-05-22,2015-01-01,2017-08-15
"1062","EGGS",3,"RANDOMFOREST","prediction",2017-10-16,-12.864572600349,-46.8548242292955,21.1256790285974,2024-05-22,2015-01-01,2017-08-15
"1063","EGGS",3,"RANDOMFOREST","prediction",2017-10-17,-10.450672600349,-44.4409242292955,23.5395790285974,2024-05-22,2015-01-01,2017-08-15
"1064","EGGS",3,"RANDOMFOREST","prediction",2017-10-18,-10.0848059336824,-44.0750575626288,23.9054456952641,2024-05-22,2015-01-01,2017-08-15
"1065","EGGS",3,"RANDOMFOREST","prediction",2017-10-19,-14.7704392670157,-48.7606908959621,19.2198123619307,2024-05-22,2015-01-01,2017-08-15
"1066","EGGS",3,"RANDOMFOREST","prediction",2017-10-20,-10.6755392670157,-44.6657908959621,23.3147123619307,2024-05-22,2015-01-01,2017-08-15
"1067","EGGS",3,"RANDOMFOREST","prediction",2017-10-21,-5.2095080279232,-39.1997596568696,28.7807436010232,2024-05-22,2015-01-01,2017-08-15
"1068","EGGS",3,"RANDOMFOREST","prediction",2017-10-22,-50.8124080279236,-84.8026596568701,-16.8221563989772,2024-05-22,2015-01-01,2017-08-15
"1069","EGGS",3,"RANDOMFOREST","prediction",2017-10-23,-12.864572600349,-46.8548242292955,21.1256790285974,2024-05-22,2015-01-01,2017-08-15
"1070","EGGS",3,"RANDOMFOREST","prediction",2017-10-24,-10.450672600349,-44.4409242292955,23.5395790285974,2024-05-22,2015-01-01,2017-08-15
"1071","EGGS",3,"RANDOMFOREST","prediction",2017-10-25,-10.0848059336824,-44.0750575626288,23.9054456952641,2024-05-22,2015-01-01,2017-08-15
"1072","EGGS",3,"RANDOMFOREST","prediction",2017-10-26,-14.7704392670157,-48.7606908959621,19.2198123619307,2024-05-22,2015-01-01,2017-08-15
"1073","EGGS",3,"RANDOMFOREST","prediction",2017-10-27,-10.6755392670157,-44.6657908959621,23.3147123619307,2024-05-22,2015-01-01,2017-08-15
"1074","EGGS",3,"RANDOMFOREST","prediction",2017-10-28,-5.2095080279232,-39.1997596568696,28.7807436010232,2024-05-22,2015-01-01,2017-08-15
"1075","EGGS",3,"RANDOMFOREST","prediction",2017-10-29,-50.8124080279236,-84.8026596568701,-16.8221563989772,2024-05-22,2015-01-01,2017-08-15
"1076","EGGS",3,"RANDOMFOREST","prediction",2017-10-30,-12.864572600349,-46.8548242292955,21.1256790285974,2024-05-22,2015-01-01,2017-08-15
"1077","EGGS",3,"RANDOMFOREST","prediction",2017-10-31,-10.450672600349,-44.4409242292955,23.5395790285974,2024-05-22,2015-01-01,2017-08-15
"1078","EGGS",3,"RANDOMFOREST","prediction",2017-11-01,-9.96330593368237,-43.9535575626288,24.0269456952641,2024-05-22,2015-01-01,2017-08-15
"1079","EGGS",3,"RANDOMFOREST","prediction",2017-11-02,-14.7704059336824,-48.7606575626288,19.2198456952641,2024-05-22,2015-01-01,2017-08-15
"1080","EGGS",3,"RANDOMFOREST","prediction",2017-11-03,-10.796772600349,-44.7870242292955,23.1934790285974,2024-05-22,2015-01-01,2017-08-15
"1081","EGGS",3,"RANDOMFOREST","prediction",2017-11-04,-5.7580080279232,-39.7482596568696,28.2322436010232,2024-05-22,2015-01-01,2017-08-15
"1082","EGGS",3,"RANDOMFOREST","prediction",2017-11-05,-50.772541361257,-84.7627929902034,-16.7822897323105,2024-05-22,2015-01-01,2017-08-15
"1083","EGGS",3,"RANDOMFOREST","prediction",2017-11-06,-12.800572600349,-46.7908242292955,21.1896790285974,2024-05-22,2015-01-01,2017-08-15
"1084","EGGS",3,"RANDOMFOREST","prediction",2017-11-07,-10.281372600349,-44.2716242292955,23.7088790285974,2024-05-22,2015-01-01,2017-08-15
"1085","EGGS",3,"RANDOMFOREST","prediction",2017-11-08,-9.96330593368237,-43.9535575626288,24.0269456952641,2024-05-22,2015-01-01,2017-08-15
"1086","EGGS",3,"RANDOMFOREST","prediction",2017-11-09,-14.7704059336824,-48.7606575626288,19.2198456952641,2024-05-22,2015-01-01,2017-08-15
"1087","EGGS",3,"RANDOMFOREST","prediction",2017-11-10,-10.796772600349,-44.7870242292955,23.1934790285974,2024-05-22,2015-01-01,2017-08-15
"1088","EGGS",3,"RANDOMFOREST","prediction",2017-11-11,-5.7580080279232,-39.7482596568696,28.2322436010232,2024-05-22,2015-01-01,2017-08-15
"1089","EGGS",3,"RANDOMFOREST","prediction",2017-11-12,-50.772541361257,-84.7627929902034,-16.7822897323105,2024-05-22,2015-01-01,2017-08-15
"1090","EGGS",3,"RANDOMFOREST","prediction",2017-11-13,-12.800572600349,-46.7908242292955,21.1896790285974,2024-05-22,2015-01-01,2017-08-15
"1091","EGGS",3,"RANDOMFOREST","prediction",2017-11-14,-10.281372600349,-44.2716242292955,23.7088790285974,2024-05-22,2015-01-01,2017-08-15
"1092","EGGS",3,"RANDOMFOREST","prediction",2017-11-15,-9.96330593368237,-43.9535575626288,24.0269456952641,2024-05-22,2015-01-01,2017-08-15
"1093","EGGS",3,"RANDOMFOREST","prediction",2017-11-16,-14.7704059336824,-48.7606575626288,19.2198456952641,2024-05-22,2015-01-01,2017-08-15
"1094","EGGS",3,"RANDOMFOREST","prediction",2017-11-17,-10.796772600349,-44.7870242292955,23.1934790285974,2024-05-22,2015-01-01,2017-08-15
"1095","EGGS",3,"RANDOMFOREST","prediction",2017-11-18,-5.7580080279232,-39.7482596568696,28.2322436010232,2024-05-22,2015-01-01,2017-08-15
"1096","EGGS",3,"RANDOMFOREST","prediction",2017-11-19,-50.772541361257,-84.7627929902034,-16.7822897323105,2024-05-22,2015-01-01,2017-08-15
"1097","EGGS",3,"RANDOMFOREST","prediction",2017-11-20,-12.800572600349,-46.7908242292955,21.1896790285974,2024-05-22,2015-01-01,2017-08-15
"1098","EGGS",3,"RANDOMFOREST","prediction",2017-11-21,-10.281372600349,-44.2716242292955,23.7088790285974,2024-05-22,2015-01-01,2017-08-15
"1099","EGGS",3,"RANDOMFOREST","prediction",2017-11-22,-9.96330593368237,-43.9535575626288,24.0269456952641,2024-05-22,2015-01-01,2017-08-15
"1100","EGGS",3,"RANDOMFOREST","prediction",2017-11-23,-14.7704059336824,-48.7606575626288,19.2198456952641,2024-05-22,2015-01-01,2017-08-15
"1101","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-16,-14.3971771159961,-64.7509815390365,35.9566273070443,2024-05-22,2015-01-01,2017-08-15
"1102","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-17,-15.8044195217242,-66.1582239447646,34.5493849013163,2024-05-22,2015-01-01,2017-08-15
"1103","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-18,-10.6558610093135,-61.009665432354,39.6979434137269,2024-05-22,2015-01-01,2017-08-15
"1104","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-19,-7.42817547066495,-57.7819798937054,42.9256289523755,2024-05-22,2015-01-01,2017-08-15
"1105","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-20,-47.17157183424,-97.5253762572804,3.1822325888004,2024-05-22,2015-01-01,2017-08-15
"1106","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-21,-4.85195870465876,-55.2057631276992,45.5018457183817,2024-05-22,2015-01-01,2017-08-15
"1107","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-22,-4.45168476280618,-54.8054891858466,45.9021196602342,2024-05-22,2015-01-01,2017-08-15
"1108","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-23,-14.3971771159961,-64.7509815390365,35.9566273070443,2024-05-22,2015-01-01,2017-08-15
"1109","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-24,-15.8044195217242,-66.1582239447646,34.5493849013163,2024-05-22,2015-01-01,2017-08-15
"1110","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-25,-10.6558610093135,-61.009665432354,39.6979434137269,2024-05-22,2015-01-01,2017-08-15
"1111","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-26,-7.42817547066495,-57.7819798937054,42.9256289523755,2024-05-22,2015-01-01,2017-08-15
"1112","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-27,-47.17157183424,-97.5253762572804,3.1822325888004,2024-05-22,2015-01-01,2017-08-15
"1113","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-28,-4.85195870465876,-55.2057631276992,45.5018457183817,2024-05-22,2015-01-01,2017-08-15
"1114","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-29,-4.45168476280618,-54.8054891858466,45.9021196602342,2024-05-22,2015-01-01,2017-08-15
"1115","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-30,-14.3971771159961,-64.7509815390365,35.9566273070443,2024-05-22,2015-01-01,2017-08-15
"1116","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-08-31,-15.8044195217242,-66.1582239447646,34.5493849013163,2024-05-22,2015-01-01,2017-08-15
"1117","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-01,-10.5281166228152,-60.8819210458556,39.8256878002253,2024-05-22,2015-01-01,2017-08-15
"1118","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-02,-7.23357319790871,-57.5873776209491,43.1202312251317,2024-05-22,2015-01-01,2017-08-15
"1119","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-03,-47.14334033424,-97.4971447572804,3.21046408880041,2024-05-22,2015-01-01,2017-08-15
"1120","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-04,-4.71654731544523,-55.0703517384856,45.6372571075952,2024-05-22,2015-01-01,2017-08-15
"1121","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-05,-4.24738417359265,-54.6011885966331,46.1064202494478,2024-05-22,2015-01-01,2017-08-15
"1122","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-06,-14.3950454720136,-64.748849895054,35.9587589510268,2024-05-22,2015-01-01,2017-08-15
"1123","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-07,-15.7703378777416,-66.1241423007821,34.5834665452988,2024-05-22,2015-01-01,2017-08-15
"1124","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-08,-10.5281166228152,-60.8819210458556,39.8256878002253,2024-05-22,2015-01-01,2017-08-15
"1125","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-09,-7.23357319790871,-57.5873776209491,43.1202312251317,2024-05-22,2015-01-01,2017-08-15
"1126","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-10,-47.14334033424,-97.4971447572804,3.21046408880041,2024-05-22,2015-01-01,2017-08-15
"1127","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-11,-4.71654731544523,-55.0703517384856,45.6372571075952,2024-05-22,2015-01-01,2017-08-15
"1128","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-12,-4.24738417359265,-54.6011885966331,46.1064202494478,2024-05-22,2015-01-01,2017-08-15
"1129","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-13,-14.3950454720136,-64.748849895054,35.9587589510268,2024-05-22,2015-01-01,2017-08-15
"1130","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-14,-15.7703378777416,-66.1241423007821,34.5834665452988,2024-05-22,2015-01-01,2017-08-15
"1131","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-15,-10.5281166228152,-60.8819210458556,39.8256878002253,2024-05-22,2015-01-01,2017-08-15
"1132","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-16,-7.23357319790871,-57.5873776209491,43.1202312251317,2024-05-22,2015-01-01,2017-08-15
"1133","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-17,-47.14334033424,-97.4971447572804,3.21046408880041,2024-05-22,2015-01-01,2017-08-15
"1134","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-18,-4.71654731544523,-55.0703517384856,45.6372571075952,2024-05-22,2015-01-01,2017-08-15
"1135","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-19,-4.24738417359265,-54.6011885966331,46.1064202494478,2024-05-22,2015-01-01,2017-08-15
"1136","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-20,-14.3950454720136,-64.748849895054,35.9587589510268,2024-05-22,2015-01-01,2017-08-15
"1137","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-21,-15.7703378777416,-66.1241423007821,34.5834665452988,2024-05-22,2015-01-01,2017-08-15
"1138","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-22,-10.5281166228152,-60.8819210458556,39.8256878002253,2024-05-22,2015-01-01,2017-08-15
"1139","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-23,-7.23357319790871,-57.5873776209491,43.1202312251317,2024-05-22,2015-01-01,2017-08-15
"1140","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-24,-47.14334033424,-97.4971447572804,3.21046408880041,2024-05-22,2015-01-01,2017-08-15
"1141","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-25,-4.71654731544523,-55.0703517384856,45.6372571075952,2024-05-22,2015-01-01,2017-08-15
"1142","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-26,-4.24738417359265,-54.6011885966331,46.1064202494478,2024-05-22,2015-01-01,2017-08-15
"1143","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-27,-14.3950454720136,-64.748849895054,35.9587589510268,2024-05-22,2015-01-01,2017-08-15
"1144","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-28,-15.7703378777416,-66.1241423007821,34.5834665452988,2024-05-22,2015-01-01,2017-08-15
"1145","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-29,-10.5281166228152,-60.8819210458556,39.8256878002253,2024-05-22,2015-01-01,2017-08-15
"1146","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-09-30,-7.23357319790871,-57.5873776209491,43.1202312251317,2024-05-22,2015-01-01,2017-08-15
"1147","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-01,-46.99453223424,-97.3483366572804,3.3592721888004,2024-05-22,2015-01-01,2017-08-15
"1148","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-02,-4.80838742185913,-55.1621918448995,45.5454170011813,2024-05-22,2015-01-01,2017-08-15
"1149","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-03,-4.23753081440833,-54.5913352374487,46.1162736086321,2024-05-22,2015-01-01,2017-08-15
"1150","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-04,-14.2906678154183,-64.6444722384587,36.0631366076222,2024-05-22,2015-01-01,2017-08-15
"1151","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-05,-15.6659602211463,-66.0197646441867,34.6878442018941,2024-05-22,2015-01-01,2017-08-15
"1152","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-06,-10.4317937844532,-60.7855982074936,39.9220106385873,2024-05-22,2015-01-01,2017-08-15
"1153","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-07,-7.30068542564304,-57.6544898486835,43.0531189973974,2024-05-22,2015-01-01,2017-08-15
"1154","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-08,-46.99453223424,-97.3483366572804,3.3592721888004,2024-05-22,2015-01-01,2017-08-15
"1155","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-09,-4.80838742185913,-55.1621918448995,45.5454170011813,2024-05-22,2015-01-01,2017-08-15
"1156","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-10,-4.23753081440833,-54.5913352374487,46.1162736086321,2024-05-22,2015-01-01,2017-08-15
"1157","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-11,-14.2906678154183,-64.6444722384587,36.0631366076222,2024-05-22,2015-01-01,2017-08-15
"1158","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-12,-15.6659602211463,-66.0197646441867,34.6878442018941,2024-05-22,2015-01-01,2017-08-15
"1159","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-13,-10.4317937844532,-60.7855982074936,39.9220106385873,2024-05-22,2015-01-01,2017-08-15
"1160","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-14,-7.30068542564304,-57.6544898486835,43.0531189973974,2024-05-22,2015-01-01,2017-08-15
"1161","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-15,-46.99453223424,-97.3483366572804,3.3592721888004,2024-05-22,2015-01-01,2017-08-15
"1162","FROZEN FOODS",3,"RANDOMFOREST","prediction",2017-10-16,-4.80838742185913,-55.1621918448995,45.5454170011813,2024-05-22,2015-01-01,2017-08-15
